text_idx,seed,ext_ratio_pct,orig_chars,ref_chars,ext_chars,hyb_chars,hyb_ratio,bart_input_tokens,bart_truncated,hyb_bert_f1,hyb_rouge1,hyb_rouge2,hyb_rougeL,hyb_kw_match,hyb_kw_content_match,gen_bert_f1,gen_rouge1,gen_rouge2,gen_rougeL,gen_kw_match,gen_kw_content_match,gen_bart_tokens,gen_bart_truncated,gen_length_basis,hyb_rouge1_morph,hyb_rouge2_morph,hyb_rougeL_morph,gen_rouge1_morph,gen_rouge2_morph,gen_rougeL_morph
4,123,59,578,40,213,133,0.23,97,0,0.65,0.2081,0.0702,0.1272,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.2143,0.0727,0.125,0.1475,0.0465,0.1198
4,123,60,578,40,213,133,0.23,97,0,0.65,0.2081,0.0702,0.1272,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.2143,0.0727,0.125,0.1475,0.0465,0.1198
4,123,61,578,40,262,157,0.272,125,0,0.6513,0.1675,0.0635,0.1047,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.22,0.0816,0.14,0.1475,0.0465,0.1198
4,123,62,578,40,262,157,0.272,125,0,0.6513,0.1675,0.0635,0.1047,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.22,0.0816,0.14,0.1475,0.0465,0.1198
4,123,63,578,40,262,157,0.272,125,0,0.6513,0.1675,0.0635,0.1047,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.22,0.0816,0.14,0.1475,0.0465,0.1198
4,123,64,578,40,262,157,0.272,125,0,0.6513,0.1675,0.0635,0.1047,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.22,0.0816,0.14,0.1475,0.0465,0.1198
4,123,65,578,40,262,157,0.272,125,0,0.6513,0.1675,0.0635,0.1047,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.22,0.0816,0.14,0.1475,0.0465,0.1198
4,123,66,578,40,262,157,0.272,125,0,0.6513,0.1675,0.0635,0.1047,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.22,0.0816,0.14,0.1475,0.0465,0.1198
4,123,67,578,40,262,157,0.272,125,0,0.6513,0.1675,0.0635,0.1047,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.22,0.0816,0.14,0.1475,0.0465,0.1198
4,123,68,578,40,292,182,0.315,140,0,0.6489,0.1622,0.0545,0.1081,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1633,0.0552,0.1224,0.1475,0.0465,0.1198
4,123,69,578,40,292,182,0.315,140,0,0.6489,0.1622,0.0545,0.1081,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1633,0.0552,0.1224,0.1475,0.0465,0.1198
4,123,70,578,40,292,182,0.315,140,0,0.6489,0.1622,0.0545,0.1081,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1633,0.0552,0.1224,0.1475,0.0465,0.1198
4,123,71,578,40,292,182,0.315,140,0,0.6489,0.1622,0.0545,0.1081,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1633,0.0552,0.1224,0.1475,0.0465,0.1198
4,123,72,578,40,292,182,0.315,140,0,0.6489,0.1622,0.0545,0.1081,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1633,0.0552,0.1224,0.1475,0.0465,0.1198
4,123,73,578,40,292,182,0.315,140,0,0.6489,0.1622,0.0545,0.1081,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1633,0.0552,0.1224,0.1475,0.0465,0.1198
4,123,74,578,40,292,182,0.315,140,0,0.6489,0.1622,0.0545,0.1081,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1633,0.0552,0.1224,0.1475,0.0465,0.1198
4,123,75,578,40,292,182,0.315,140,0,0.6489,0.1622,0.0545,0.1081,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1633,0.0552,0.1224,0.1475,0.0465,0.1198
4,123,76,578,40,385,225,0.389,184,0,0.6448,0.139,0.0467,0.0927,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1589,0.0537,0.1192,0.1475,0.0465,0.1198
4,123,77,578,40,385,225,0.389,184,0,0.6448,0.139,0.0467,0.0927,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1589,0.0537,0.1192,0.1475,0.0465,0.1198
4,123,78,578,40,385,225,0.389,184,0,0.6448,0.139,0.0467,0.0927,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1589,0.0537,0.1192,0.1475,0.0465,0.1198
4,123,79,578,40,385,225,0.389,184,0,0.6448,0.139,0.0467,0.0927,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1589,0.0537,0.1192,0.1475,0.0465,0.1198
4,123,80,578,40,385,225,0.389,184,0,0.6448,0.139,0.0467,0.0927,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1589,0.0537,0.1192,0.1475,0.0465,0.1198
4,123,81,578,40,385,225,0.389,184,0,0.6448,0.139,0.0467,0.0927,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1589,0.0537,0.1192,0.1475,0.0465,0.1198
4,123,82,578,40,385,225,0.389,184,0,0.6448,0.139,0.0467,0.0927,0.1538,0.25,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1589,0.0537,0.1192,0.1475,0.0465,0.1198
4,123,83,578,40,447,266,0.46,208,0,0.6544,0.1589,0.08,0.1192,0.3077,0.4167,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1604,0.0757,0.139,0.1475,0.0465,0.1198
4,123,84,578,40,447,266,0.46,208,0,0.6544,0.1589,0.08,0.1192,0.3077,0.4167,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1604,0.0757,0.139,0.1475,0.0465,0.1198
4,123,85,578,40,447,266,0.46,208,0,0.6544,0.1589,0.08,0.1192,0.3077,0.4167,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1604,0.0757,0.139,0.1475,0.0465,0.1198
4,123,86,578,40,447,266,0.46,208,0,0.6544,0.1589,0.08,0.1192,0.3077,0.4167,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1604,0.0757,0.139,0.1475,0.0465,0.1198
4,123,87,578,40,447,266,0.46,208,0,0.6544,0.1589,0.08,0.1192,0.3077,0.4167,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1604,0.0757,0.139,0.1475,0.0465,0.1198
4,123,88,578,40,447,266,0.46,208,0,0.6544,0.1589,0.08,0.1192,0.3077,0.4167,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1604,0.0757,0.139,0.1475,0.0465,0.1198
4,123,89,578,40,447,266,0.46,208,0,0.6544,0.1589,0.08,0.1192,0.3077,0.4167,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1604,0.0757,0.139,0.1475,0.0465,0.1198
4,123,90,578,40,506,283,0.49,235,0,0.6408,0.1451,0.0571,0.0883,0.2308,0.3333,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1497,0.0541,0.1176,0.1475,0.0465,0.1198
4,123,91,578,40,506,283,0.49,235,0,0.6408,0.1451,0.0571,0.0883,0.2308,0.3333,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1497,0.0541,0.1176,0.1475,0.0465,0.1198
4,123,92,578,40,506,283,0.49,235,0,0.6408,0.1451,0.0571,0.0883,0.2308,0.3333,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1497,0.0541,0.1176,0.1475,0.0465,0.1198
4,123,93,578,40,506,283,0.49,235,0,0.6408,0.1451,0.0571,0.0883,0.2308,0.3333,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1497,0.0541,0.1176,0.1475,0.0465,0.1198
4,123,94,578,40,506,283,0.49,235,0,0.6408,0.1451,0.0571,0.0883,0.2308,0.3333,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1497,0.0541,0.1176,0.1475,0.0465,0.1198
4,123,95,578,40,506,283,0.49,235,0,0.6408,0.1451,0.0571,0.0883,0.2308,0.3333,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1497,0.0541,0.1176,0.1475,0.0465,0.1198
4,123,96,578,40,506,283,0.49,235,0,0.6408,0.1451,0.0571,0.0883,0.2308,0.3333,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1497,0.0541,0.1176,0.1475,0.0465,0.1198
4,123,97,578,40,571,336,0.581,266,0,0.653,0.129,0.0595,0.1022,0.2821,0.4167,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1391,0.0526,0.113,0.1475,0.0465,0.1198
4,123,98,578,40,571,336,0.581,266,0,0.653,0.129,0.0595,0.1022,0.2821,0.4167,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1391,0.0526,0.113,0.1475,0.0465,0.1198
4,123,99,578,40,571,336,0.581,266,0,0.653,0.129,0.0595,0.1022,0.2821,0.4167,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1391,0.0526,0.113,0.1475,0.0465,0.1198
4,123,100,578,40,571,336,0.581,266,0,0.653,0.129,0.0595,0.1022,0.2821,0.4167,0.6463,0.1271,0.0611,0.105,0.2821,0.4167,272,0,extracted,0.1391,0.0526,0.113,0.1475,0.0465,0.1198
5,123,1,699,61,19,22,0.031,10,0,0.6879,0.2651,0.0247,0.1687,0.0175,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.24,0.0,0.16,0.1908,0.1126,0.125
5,123,2,699,61,19,22,0.031,10,0,0.6879,0.2651,0.0247,0.1687,0.0175,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.24,0.0,0.16,0.1908,0.1126,0.125
5,123,3,699,61,19,22,0.031,10,0,0.6879,0.2651,0.0247,0.1687,0.0175,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.24,0.0,0.16,0.1908,0.1126,0.125
5,123,4,699,61,19,22,0.031,10,0,0.6879,0.2651,0.0247,0.1687,0.0175,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.24,0.0,0.16,0.1908,0.1126,0.125
5,123,5,699,61,19,22,0.031,10,0,0.6879,0.2651,0.0247,0.1687,0.0175,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.24,0.0,0.16,0.1908,0.1126,0.125
5,123,6,699,61,19,22,0.031,10,0,0.6879,0.2651,0.0247,0.1687,0.0175,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.24,0.0,0.16,0.1908,0.1126,0.125
5,123,7,699,61,19,22,0.031,10,0,0.6879,0.2651,0.0247,0.1687,0.0175,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.24,0.0,0.16,0.1908,0.1126,0.125
5,123,8,699,61,19,22,0.031,10,0,0.6879,0.2651,0.0247,0.1687,0.0175,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.24,0.0,0.16,0.1908,0.1126,0.125
5,123,9,699,61,19,22,0.031,10,0,0.6879,0.2651,0.0247,0.1687,0.0175,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.24,0.0,0.16,0.1908,0.1126,0.125
5,123,10,699,61,41,29,0.041,21,0,0.7082,0.3333,0.1818,0.2889,0.1404,0.1111,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2745,0.0816,0.2353,0.1908,0.1126,0.125
5,123,11,699,61,41,29,0.041,21,0,0.7082,0.3333,0.1818,0.2889,0.1404,0.1111,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2745,0.0816,0.2353,0.1908,0.1126,0.125
5,123,12,699,61,41,29,0.041,21,0,0.7082,0.3333,0.1818,0.2889,0.1404,0.1111,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2745,0.0816,0.2353,0.1908,0.1126,0.125
5,123,13,699,61,41,29,0.041,21,0,0.7082,0.3333,0.1818,0.2889,0.1404,0.1111,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2745,0.0816,0.2353,0.1908,0.1126,0.125
5,123,14,699,61,41,29,0.041,21,0,0.7082,0.3333,0.1818,0.2889,0.1404,0.1111,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2745,0.0816,0.2353,0.1908,0.1126,0.125
5,123,15,699,61,41,29,0.041,21,0,0.7082,0.3333,0.1818,0.2889,0.1404,0.1111,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2745,0.0816,0.2353,0.1908,0.1126,0.125
5,123,16,699,61,41,29,0.041,21,0,0.7082,0.3333,0.1818,0.2889,0.1404,0.1111,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2745,0.0816,0.2353,0.1908,0.1126,0.125
5,123,17,699,61,70,41,0.059,32,0,0.7337,0.4118,0.18,0.2941,0.1579,0.1667,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.3333,0.069,0.2333,0.1908,0.1126,0.125
5,123,18,699,61,70,41,0.059,32,0,0.7337,0.4118,0.18,0.2941,0.1579,0.1667,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.3333,0.069,0.2333,0.1908,0.1126,0.125
5,123,19,699,61,70,41,0.059,32,0,0.7337,0.4118,0.18,0.2941,0.1579,0.1667,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.3333,0.069,0.2333,0.1908,0.1126,0.125
5,123,20,699,61,70,41,0.059,32,0,0.7337,0.4118,0.18,0.2941,0.1579,0.1667,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.3333,0.069,0.2333,0.1908,0.1126,0.125
5,123,21,699,61,70,41,0.059,32,0,0.7337,0.4118,0.18,0.2941,0.1579,0.1667,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.3333,0.069,0.2333,0.1908,0.1126,0.125
5,123,22,699,61,70,41,0.059,32,0,0.7337,0.4118,0.18,0.2941,0.1579,0.1667,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.3333,0.069,0.2333,0.1908,0.1126,0.125
5,123,23,699,61,70,41,0.059,32,0,0.7337,0.4118,0.18,0.2941,0.1579,0.1667,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.3333,0.069,0.2333,0.1908,0.1126,0.125
5,123,24,699,61,93,56,0.08,43,0,0.6855,0.3761,0.1739,0.2051,0.1754,0.1111,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2571,0.0588,0.1429,0.1908,0.1126,0.125
5,123,25,699,61,93,56,0.08,43,0,0.6855,0.3761,0.1739,0.2051,0.1754,0.1111,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2571,0.0588,0.1429,0.1908,0.1126,0.125
5,123,26,699,61,93,56,0.08,43,0,0.6855,0.3761,0.1739,0.2051,0.1754,0.1111,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2571,0.0588,0.1429,0.1908,0.1126,0.125
5,123,27,699,61,93,56,0.08,43,0,0.6855,0.3761,0.1739,0.2051,0.1754,0.1111,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2571,0.0588,0.1429,0.1908,0.1126,0.125
5,123,28,699,61,93,56,0.08,43,0,0.6855,0.3761,0.1739,0.2051,0.1754,0.1111,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2571,0.0588,0.1429,0.1908,0.1126,0.125
5,123,29,699,61,93,56,0.08,43,0,0.6855,0.3761,0.1739,0.2051,0.1754,0.1111,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2571,0.0588,0.1429,0.1908,0.1126,0.125
5,123,30,699,61,93,56,0.08,43,0,0.6855,0.3761,0.1739,0.2051,0.1754,0.1111,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2571,0.0588,0.1429,0.1908,0.1126,0.125
5,123,31,699,61,121,75,0.107,54,0,0.6389,0.25,0.0746,0.1324,0.0877,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.1951,0.05,0.122,0.1908,0.1126,0.125
5,123,32,699,61,121,75,0.107,54,0,0.6389,0.25,0.0746,0.1324,0.0877,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.1951,0.05,0.122,0.1908,0.1126,0.125
5,123,33,699,61,121,75,0.107,54,0,0.6389,0.25,0.0746,0.1324,0.0877,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.1951,0.05,0.122,0.1908,0.1126,0.125
5,123,34,699,61,121,75,0.107,54,0,0.6389,0.25,0.0746,0.1324,0.0877,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.1951,0.05,0.122,0.1908,0.1126,0.125
5,123,35,699,61,121,75,0.107,54,0,0.6389,0.25,0.0746,0.1324,0.0877,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.1951,0.05,0.122,0.1908,0.1126,0.125
5,123,36,699,61,121,75,0.107,54,0,0.6389,0.25,0.0746,0.1324,0.0877,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.1951,0.05,0.122,0.1908,0.1126,0.125
5,123,37,699,61,158,91,0.13,75,0,0.6329,0.2914,0.0671,0.1457,0.0877,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2222,0.0455,0.1333,0.1908,0.1126,0.125
5,123,38,699,61,158,91,0.13,75,0,0.6329,0.2914,0.0671,0.1457,0.0877,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2222,0.0455,0.1333,0.1908,0.1126,0.125
5,123,39,699,61,158,91,0.13,75,0,0.6329,0.2914,0.0671,0.1457,0.0877,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2222,0.0455,0.1333,0.1908,0.1126,0.125
5,123,40,699,61,158,91,0.13,75,0,0.6329,0.2914,0.0671,0.1457,0.0877,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2222,0.0455,0.1333,0.1908,0.1126,0.125
5,123,41,699,61,158,91,0.13,75,0,0.6329,0.2914,0.0671,0.1457,0.0877,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2222,0.0455,0.1333,0.1908,0.1126,0.125
5,123,42,699,61,158,91,0.13,75,0,0.6329,0.2914,0.0671,0.1457,0.0877,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2222,0.0455,0.1333,0.1908,0.1126,0.125
5,123,43,699,61,158,91,0.13,75,0,0.6329,0.2914,0.0671,0.1457,0.0877,0.0556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2222,0.0455,0.1333,0.1908,0.1126,0.125
5,123,44,699,61,192,116,0.166,93,0,0.653,0.3182,0.1264,0.1477,0.193,0.1667,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.25,0.0588,0.1346,0.1908,0.1126,0.125
5,123,45,699,61,192,116,0.166,93,0,0.653,0.3182,0.1264,0.1477,0.193,0.1667,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.25,0.0588,0.1346,0.1908,0.1126,0.125
5,123,46,699,61,192,116,0.166,93,0,0.653,0.3182,0.1264,0.1477,0.193,0.1667,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.25,0.0588,0.1346,0.1908,0.1126,0.125
5,123,47,699,61,192,116,0.166,93,0,0.653,0.3182,0.1264,0.1477,0.193,0.1667,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.25,0.0588,0.1346,0.1908,0.1126,0.125
5,123,48,699,61,192,116,0.166,93,0,0.653,0.3182,0.1264,0.1477,0.193,0.1667,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.25,0.0588,0.1346,0.1908,0.1126,0.125
5,123,49,699,61,192,116,0.166,93,0,0.653,0.3182,0.1264,0.1477,0.193,0.1667,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.25,0.0588,0.1346,0.1908,0.1126,0.125
5,123,50,699,61,229,134,0.192,109,0,0.6784,0.3608,0.1146,0.1649,0.193,0.2778,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2975,0.084,0.1488,0.1908,0.1126,0.125
5,123,51,699,61,229,134,0.192,109,0,0.6784,0.3608,0.1146,0.1649,0.193,0.2778,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2975,0.084,0.1488,0.1908,0.1126,0.125
5,123,52,699,61,229,134,0.192,109,0,0.6784,0.3608,0.1146,0.1649,0.193,0.2778,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2975,0.084,0.1488,0.1908,0.1126,0.125
5,123,53,699,61,229,134,0.192,109,0,0.6784,0.3608,0.1146,0.1649,0.193,0.2778,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2975,0.084,0.1488,0.1908,0.1126,0.125
5,123,54,699,61,229,134,0.192,109,0,0.6784,0.3608,0.1146,0.1649,0.193,0.2778,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2975,0.084,0.1488,0.1908,0.1126,0.125
5,123,55,699,61,229,134,0.192,109,0,0.6784,0.3608,0.1146,0.1649,0.193,0.2778,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2975,0.084,0.1488,0.1908,0.1126,0.125
5,123,56,699,61,229,134,0.192,109,0,0.6784,0.3608,0.1146,0.1649,0.193,0.2778,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2975,0.084,0.1488,0.1908,0.1126,0.125
5,123,57,699,61,296,179,0.256,137,0,0.702,0.3621,0.1652,0.1552,0.3333,0.4444,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.3333,0.1129,0.1905,0.1908,0.1126,0.125
5,123,58,699,61,296,179,0.256,137,0,0.702,0.3621,0.1652,0.1552,0.3333,0.4444,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.3333,0.1129,0.1905,0.1908,0.1126,0.125
5,123,59,699,61,296,179,0.256,137,0,0.702,0.3621,0.1652,0.1552,0.3333,0.4444,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.3333,0.1129,0.1905,0.1908,0.1126,0.125
5,123,60,699,61,296,179,0.256,137,0,0.702,0.3621,0.1652,0.1552,0.3333,0.4444,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.3333,0.1129,0.1905,0.1908,0.1126,0.125
5,123,61,699,61,296,179,0.256,137,0,0.702,0.3621,0.1652,0.1552,0.3333,0.4444,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.3333,0.1129,0.1905,0.1908,0.1126,0.125
5,123,62,699,61,296,179,0.256,137,0,0.702,0.3621,0.1652,0.1552,0.3333,0.4444,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.3333,0.1129,0.1905,0.1908,0.1126,0.125
5,123,63,699,61,296,179,0.256,137,0,0.702,0.3621,0.1652,0.1552,0.3333,0.4444,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.3333,0.1129,0.1905,0.1908,0.1126,0.125
5,123,64,699,61,347,219,0.313,161,0,0.7082,0.3542,0.2007,0.1919,0.4737,0.5556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2745,0.1192,0.183,0.1908,0.1126,0.125
5,123,65,699,61,347,219,0.313,161,0,0.7082,0.3542,0.2007,0.1919,0.4737,0.5556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2745,0.1192,0.183,0.1908,0.1126,0.125
5,123,66,699,61,347,219,0.313,161,0,0.7082,0.3542,0.2007,0.1919,0.4737,0.5556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2745,0.1192,0.183,0.1908,0.1126,0.125
5,123,67,699,61,347,219,0.313,161,0,0.7082,0.3542,0.2007,0.1919,0.4737,0.5556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2745,0.1192,0.183,0.1908,0.1126,0.125
5,123,68,699,61,347,219,0.313,161,0,0.7082,0.3542,0.2007,0.1919,0.4737,0.5556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2745,0.1192,0.183,0.1908,0.1126,0.125
5,123,69,699,61,347,219,0.313,161,0,0.7082,0.3542,0.2007,0.1919,0.4737,0.5556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2745,0.1192,0.183,0.1908,0.1126,0.125
5,123,70,699,61,347,219,0.313,161,0,0.7082,0.3542,0.2007,0.1919,0.4737,0.5556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2745,0.1192,0.183,0.1908,0.1126,0.125
5,123,71,699,61,398,241,0.345,184,0,0.6958,0.3356,0.2,0.1986,0.4912,0.5556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2593,0.125,0.1605,0.1908,0.1126,0.125
5,123,72,699,61,398,241,0.345,184,0,0.6958,0.3356,0.2,0.1986,0.4912,0.5556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2593,0.125,0.1605,0.1908,0.1126,0.125
5,123,73,699,61,398,241,0.345,184,0,0.6958,0.3356,0.2,0.1986,0.4912,0.5556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2593,0.125,0.1605,0.1908,0.1126,0.125
5,123,74,699,61,398,241,0.345,184,0,0.6958,0.3356,0.2,0.1986,0.4912,0.5556,0.7047,0.2294,0.1576,0.1328,0.6842,0.8333,319,0,extracted,0.2593,0.125,0.1605,0.1908,0.1126,0.125
