text_idx,seed,ext_ratio_pct,orig_chars,ref_chars,ext_chars,hyb_chars,hyb_ratio,bart_input_tokens,bart_truncated,hyb_bert_f1,hyb_rouge1,hyb_rouge2,hyb_rougeL,hyb_kw_match,hyb_kw_content_match,gen_bert_f1,gen_rouge1,gen_rouge2,gen_rougeL,gen_kw_match,gen_kw_content_match,gen_bart_tokens,gen_bart_truncated,gen_length_basis,hyb_rouge1_morph,hyb_rouge2_morph,hyb_rougeL_morph,gen_rouge1_morph,gen_rouge2_morph,gen_rougeL_morph
1,42,17,1186,109,92,58,0.049,54,0,0.6418,0.3353,0.0727,0.1437,0.06,0.1111,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3774,0.0577,0.2075,0.1985,0.0599,0.1241
1,42,18,1186,109,141,80,0.067,80,0,0.6554,0.4021,0.1176,0.2116,0.1,0.1111,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3898,0.069,0.2034,0.1985,0.0599,0.1241
1,42,19,1186,109,141,80,0.067,80,0,0.6554,0.4021,0.1176,0.2116,0.1,0.1111,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3898,0.069,0.2034,0.1985,0.0599,0.1241
1,42,20,1186,109,141,80,0.067,80,0,0.6554,0.4021,0.1176,0.2116,0.1,0.1111,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3898,0.069,0.2034,0.1985,0.0599,0.1241
1,42,21,1186,109,141,80,0.067,80,0,0.6554,0.4021,0.1176,0.2116,0.1,0.1111,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3898,0.069,0.2034,0.1985,0.0599,0.1241
1,42,22,1186,109,141,80,0.067,80,0,0.6554,0.4021,0.1176,0.2116,0.1,0.1111,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3898,0.069,0.2034,0.1985,0.0599,0.1241
1,42,23,1186,109,176,105,0.089,94,0,0.6448,0.3832,0.1132,0.2056,0.1,0.1111,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3582,0.0606,0.1791,0.1985,0.0599,0.1241
1,42,24,1186,109,176,105,0.089,94,0,0.6448,0.3832,0.1132,0.2056,0.1,0.1111,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3582,0.0606,0.1791,0.1985,0.0599,0.1241
1,42,25,1186,109,176,105,0.089,94,0,0.6448,0.3832,0.1132,0.2056,0.1,0.1111,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3582,0.0606,0.1791,0.1985,0.0599,0.1241
1,42,26,1186,109,176,105,0.089,94,0,0.6448,0.3832,0.1132,0.2056,0.1,0.1111,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3582,0.0606,0.1791,0.1985,0.0599,0.1241
1,42,27,1186,109,176,105,0.089,94,0,0.6448,0.3832,0.1132,0.2056,0.1,0.1111,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3582,0.0606,0.1791,0.1985,0.0599,0.1241
1,42,28,1186,109,203,121,0.102,109,0,0.6504,0.4087,0.1316,0.2174,0.12,0.1481,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.375,0.0704,0.1944,0.1985,0.0599,0.1241
1,42,29,1186,109,203,121,0.102,109,0,0.6504,0.4087,0.1316,0.2174,0.12,0.1481,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.375,0.0704,0.1944,0.1985,0.0599,0.1241
1,42,30,1186,109,203,121,0.102,109,0,0.6504,0.4087,0.1316,0.2174,0.12,0.1481,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.375,0.0704,0.1944,0.1985,0.0599,0.1241
1,42,31,1186,109,203,121,0.102,109,0,0.6504,0.4087,0.1316,0.2174,0.12,0.1481,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.375,0.0704,0.1944,0.1985,0.0599,0.1241
1,42,32,1186,109,203,121,0.102,109,0,0.6504,0.4087,0.1316,0.2174,0.12,0.1481,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.375,0.0704,0.1944,0.1985,0.0599,0.1241
1,42,33,1186,109,247,145,0.122,128,0,0.6495,0.4488,0.1429,0.2047,0.15,0.1852,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3797,0.0641,0.1772,0.1985,0.0599,0.1241
1,42,34,1186,109,247,145,0.122,128,0,0.6495,0.4488,0.1429,0.2047,0.15,0.1852,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3797,0.0641,0.1772,0.1985,0.0599,0.1241
1,42,35,1186,109,247,145,0.122,128,0,0.6495,0.4488,0.1429,0.2047,0.15,0.1852,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3797,0.0641,0.1772,0.1985,0.0599,0.1241
1,42,36,1186,109,247,145,0.122,128,0,0.6495,0.4488,0.1429,0.2047,0.15,0.1852,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3797,0.0641,0.1772,0.1985,0.0599,0.1241
1,42,37,1186,109,247,145,0.122,128,0,0.6495,0.4488,0.1429,0.2047,0.15,0.1852,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3797,0.0641,0.1772,0.1985,0.0599,0.1241
1,42,38,1186,109,295,174,0.147,147,0,0.6497,0.417,0.1352,0.2049,0.16,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3483,0.0568,0.1798,0.1985,0.0599,0.1241
1,42,39,1186,109,295,174,0.147,147,0,0.6497,0.417,0.1352,0.2049,0.16,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3483,0.0568,0.1798,0.1985,0.0599,0.1241
1,42,40,1186,109,295,174,0.147,147,0,0.6497,0.417,0.1352,0.2049,0.16,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3483,0.0568,0.1798,0.1985,0.0599,0.1241
1,42,41,1186,109,295,174,0.147,147,0,0.6497,0.417,0.1352,0.2049,0.16,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3483,0.0568,0.1798,0.1985,0.0599,0.1241
1,42,42,1186,109,295,174,0.147,147,0,0.6497,0.417,0.1352,0.2049,0.16,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3483,0.0568,0.1798,0.1985,0.0599,0.1241
1,42,43,1186,109,370,210,0.177,185,0,0.6717,0.3713,0.1246,0.1889,0.18,0.2593,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3478,0.0377,0.1615,0.1985,0.0599,0.1241
1,42,44,1186,109,370,210,0.177,185,0,0.6717,0.3713,0.1246,0.1889,0.18,0.2593,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3478,0.0377,0.1615,0.1985,0.0599,0.1241
1,42,45,1186,109,370,210,0.177,185,0,0.6717,0.3713,0.1246,0.1889,0.18,0.2593,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3478,0.0377,0.1615,0.1985,0.0599,0.1241
1,42,46,1186,109,370,210,0.177,185,0,0.6717,0.3713,0.1246,0.1889,0.18,0.2593,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3478,0.0377,0.1615,0.1985,0.0599,0.1241
1,42,47,1186,109,370,210,0.177,185,0,0.6717,0.3713,0.1246,0.1889,0.18,0.2593,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3478,0.0377,0.1615,0.1985,0.0599,0.1241
1,42,48,1186,109,417,229,0.193,205,0,0.6431,0.3416,0.1125,0.1366,0.15,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.323,0.0377,0.1366,0.1985,0.0599,0.1241
1,42,49,1186,109,417,229,0.193,205,0,0.6431,0.3416,0.1125,0.1366,0.15,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.323,0.0377,0.1366,0.1985,0.0599,0.1241
1,42,50,1186,109,417,229,0.193,205,0,0.6431,0.3416,0.1125,0.1366,0.15,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.323,0.0377,0.1366,0.1985,0.0599,0.1241
1,42,51,1186,109,417,229,0.193,205,0,0.6431,0.3416,0.1125,0.1366,0.15,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.323,0.0377,0.1366,0.1985,0.0599,0.1241
1,42,52,1186,109,417,229,0.193,205,0,0.6431,0.3416,0.1125,0.1366,0.15,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.323,0.0377,0.1366,0.1985,0.0599,0.1241
1,42,53,1186,109,480,269,0.227,237,0,0.6347,0.2817,0.0907,0.1239,0.15,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3165,0.0385,0.1392,0.1985,0.0599,0.1241
1,42,54,1186,109,480,269,0.227,237,0,0.6347,0.2817,0.0907,0.1239,0.15,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3165,0.0385,0.1392,0.1985,0.0599,0.1241
1,42,55,1186,109,480,269,0.227,237,0,0.6347,0.2817,0.0907,0.1239,0.15,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3165,0.0385,0.1392,0.1985,0.0599,0.1241
1,42,56,1186,109,480,269,0.227,237,0,0.6347,0.2817,0.0907,0.1239,0.15,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3165,0.0385,0.1392,0.1985,0.0599,0.1241
1,42,57,1186,109,480,269,0.227,237,0,0.6347,0.2817,0.0907,0.1239,0.15,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3165,0.0385,0.1392,0.1985,0.0599,0.1241
1,42,58,1186,109,531,312,0.263,264,0,0.6844,0.3552,0.1711,0.146,0.34,0.4815,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3377,0.0786,0.1645,0.1985,0.0599,0.1241
1,42,59,1186,109,531,312,0.263,264,0,0.6844,0.3552,0.1711,0.146,0.34,0.4815,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3377,0.0786,0.1645,0.1985,0.0599,0.1241
1,42,60,1186,109,531,312,0.263,264,0,0.6844,0.3552,0.1711,0.146,0.34,0.4815,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3377,0.0786,0.1645,0.1985,0.0599,0.1241
1,42,61,1186,109,531,312,0.263,264,0,0.6844,0.3552,0.1711,0.146,0.34,0.4815,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3377,0.0786,0.1645,0.1985,0.0599,0.1241
1,42,62,1186,109,531,312,0.263,264,0,0.6844,0.3552,0.1711,0.146,0.34,0.4815,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.3377,0.0786,0.1645,0.1985,0.0599,0.1241
1,42,63,1186,109,597,316,0.266,299,0,0.6466,0.3107,0.0976,0.1408,0.19,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2735,0.0431,0.1197,0.1985,0.0599,0.1241
1,42,64,1186,109,597,316,0.266,299,0,0.6466,0.3107,0.0976,0.1408,0.19,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2735,0.0431,0.1197,0.1985,0.0599,0.1241
1,42,65,1186,109,597,316,0.266,299,0,0.6466,0.3107,0.0976,0.1408,0.19,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2735,0.0431,0.1197,0.1985,0.0599,0.1241
1,42,66,1186,109,597,316,0.266,299,0,0.6466,0.3107,0.0976,0.1408,0.19,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2735,0.0431,0.1197,0.1985,0.0599,0.1241
1,42,67,1186,109,597,316,0.266,299,0,0.6466,0.3107,0.0976,0.1408,0.19,0.2222,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2735,0.0431,0.1197,0.1985,0.0599,0.1241
1,42,68,1186,109,644,358,0.302,321,0,0.6595,0.3297,0.128,0.1582,0.27,0.3333,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2824,0.0791,0.1569,0.1985,0.0599,0.1241
1,42,69,1186,109,644,358,0.302,321,0,0.6595,0.3297,0.128,0.1582,0.27,0.3333,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2824,0.0791,0.1569,0.1985,0.0599,0.1241
1,42,70,1186,109,644,358,0.302,321,0,0.6595,0.3297,0.128,0.1582,0.27,0.3333,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2824,0.0791,0.1569,0.1985,0.0599,0.1241
1,42,71,1186,109,644,358,0.302,321,0,0.6595,0.3297,0.128,0.1582,0.27,0.3333,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2824,0.0791,0.1569,0.1985,0.0599,0.1241
1,42,72,1186,109,644,358,0.302,321,0,0.6595,0.3297,0.128,0.1582,0.27,0.3333,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2824,0.0791,0.1569,0.1985,0.0599,0.1241
1,42,73,1186,109,701,418,0.352,352,0,0.6721,0.3276,0.1354,0.1349,0.31,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2617,0.0608,0.1409,0.1985,0.0599,0.1241
1,42,74,1186,109,701,418,0.352,352,0,0.6721,0.3276,0.1354,0.1349,0.31,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2617,0.0608,0.1409,0.1985,0.0599,0.1241
1,42,75,1186,109,701,418,0.352,352,0,0.6721,0.3276,0.1354,0.1349,0.31,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2617,0.0608,0.1409,0.1985,0.0599,0.1241
1,42,76,1186,109,701,418,0.352,352,0,0.6721,0.3276,0.1354,0.1349,0.31,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2617,0.0608,0.1409,0.1985,0.0599,0.1241
1,42,77,1186,109,701,418,0.352,352,0,0.6721,0.3276,0.1354,0.1349,0.31,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2617,0.0608,0.1409,0.1985,0.0599,0.1241
1,42,78,1186,109,761,467,0.394,386,0,0.6728,0.2991,0.1361,0.153,0.34,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2266,0.0741,0.136,0.1985,0.0599,0.1241
1,42,79,1186,109,761,467,0.394,386,0,0.6728,0.2991,0.1361,0.153,0.34,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2266,0.0741,0.136,0.1985,0.0599,0.1241
1,42,80,1186,109,761,467,0.394,386,0,0.6728,0.2991,0.1361,0.153,0.34,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2266,0.0741,0.136,0.1985,0.0599,0.1241
1,42,81,1186,109,761,467,0.394,386,0,0.6728,0.2991,0.1361,0.153,0.34,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2266,0.0741,0.136,0.1985,0.0599,0.1241
1,42,82,1186,109,761,467,0.394,386,0,0.6728,0.2991,0.1361,0.153,0.34,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2266,0.0741,0.136,0.1985,0.0599,0.1241
1,42,83,1186,109,871,522,0.44,440,0,0.6738,0.2701,0.1161,0.135,0.32,0.3704,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2332,0.0762,0.1283,0.1985,0.0599,0.1241
1,42,84,1186,109,871,522,0.44,440,0,0.6738,0.2701,0.1161,0.135,0.32,0.3704,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2332,0.0762,0.1283,0.1985,0.0599,0.1241
1,42,85,1186,109,871,522,0.44,440,0,0.6738,0.2701,0.1161,0.135,0.32,0.3704,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2332,0.0762,0.1283,0.1985,0.0599,0.1241
1,42,86,1186,109,871,522,0.44,440,0,0.6738,0.2701,0.1161,0.135,0.32,0.3704,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2332,0.0762,0.1283,0.1985,0.0599,0.1241
1,42,87,1186,109,871,522,0.44,440,0,0.6738,0.2701,0.1161,0.135,0.32,0.3704,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2332,0.0762,0.1283,0.1985,0.0599,0.1241
1,42,88,1186,109,959,574,0.484,487,0,0.6607,0.2537,0.1006,0.118,0.3,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2137,0.0614,0.1221,0.1985,0.0599,0.1241
1,42,89,1186,109,959,574,0.484,487,0,0.6607,0.2537,0.1006,0.118,0.3,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2137,0.0614,0.1221,0.1985,0.0599,0.1241
1,42,90,1186,109,959,574,0.484,487,0,0.6607,0.2537,0.1006,0.118,0.3,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2137,0.0614,0.1221,0.1985,0.0599,0.1241
1,42,91,1186,109,959,574,0.484,487,0,0.6607,0.2537,0.1006,0.118,0.3,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2137,0.0614,0.1221,0.1985,0.0599,0.1241
1,42,92,1186,109,959,574,0.484,487,0,0.6607,0.2537,0.1006,0.118,0.3,0.4074,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.2137,0.0614,0.1221,0.1985,0.0599,0.1241
1,42,93,1186,109,1051,580,0.489,512,1,0.6609,0.242,0.0906,0.1195,0.27,0.2963,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.18,0.0489,0.1168,0.1985,0.0599,0.1241
1,42,94,1186,109,1051,580,0.489,512,1,0.6609,0.242,0.0906,0.1195,0.27,0.2963,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.18,0.0489,0.1168,0.1985,0.0599,0.1241
1,42,95,1186,109,1051,580,0.489,512,1,0.6609,0.242,0.0906,0.1195,0.27,0.2963,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.18,0.0489,0.1168,0.1985,0.0599,0.1241
1,42,96,1186,109,1051,580,0.489,512,1,0.6609,0.242,0.0906,0.1195,0.27,0.2963,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.18,0.0489,0.1168,0.1985,0.0599,0.1241
1,42,97,1186,109,1051,580,0.489,512,1,0.6609,0.242,0.0906,0.1195,0.27,0.2963,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.18,0.0489,0.1168,0.1985,0.0599,0.1241
1,42,98,1186,109,1173,563,0.475,512,1,0.6657,0.2504,0.1046,0.1252,0.31,0.3333,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.1934,0.0614,0.1221,0.1985,0.0599,0.1241
1,42,99,1186,109,1173,563,0.475,512,1,0.6657,0.2504,0.1046,0.1252,0.31,0.3333,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.1934,0.0614,0.1221,0.1985,0.0599,0.1241
1,42,100,1186,109,1173,563,0.475,512,1,0.6657,0.2504,0.1046,0.1252,0.31,0.3333,0.6724,0.2571,0.1169,0.1345,0.35,0.4444,512,1,extracted,0.1934,0.0614,0.1221,0.1985,0.0599,0.1241
2,42,1,977,51,17,17,0.017,13,0,0.6285,0.1765,0.0606,0.1765,0.0417,0.0,0.6745,0.1315,0.0911,0.1033,0.5625,0.7333,500,0,extracted,0.1277,0.0,0.1277,0.1472,0.0816,0.1066
2,42,2,977,51,17,17,0.017,13,0,0.6285,0.1765,0.0606,0.1765,0.0417,0.0,0.6745,0.1315,0.0911,0.1033,0.5625,0.7333,500,0,extracted,0.1277,0.0,0.1277,0.1472,0.0816,0.1066
2,42,3,977,51,17,17,0.017,13,0,0.6285,0.1765,0.0606,0.1765,0.0417,0.0,0.6745,0.1315,0.0911,0.1033,0.5625,0.7333,500,0,extracted,0.1277,0.0,0.1277,0.1472,0.0816,0.1066
2,42,4,977,51,17,17,0.017,13,0,0.6285,0.1765,0.0606,0.1765,0.0417,0.0,0.6745,0.1315,0.0911,0.1033,0.5625,0.7333,500,0,extracted,0.1277,0.0,0.1277,0.1472,0.0816,0.1066
2,42,5,977,51,17,17,0.017,13,0,0.6285,0.1765,0.0606,0.1765,0.0417,0.0,0.6745,0.1315,0.0911,0.1033,0.5625,0.7333,500,0,extracted,0.1277,0.0,0.1277,0.1472,0.0816,0.1066
2,42,6,977,51,17,17,0.017,13,0,0.6285,0.1765,0.0606,0.1765,0.0417,0.0,0.6745,0.1315,0.0911,0.1033,0.5625,0.7333,500,0,extracted,0.1277,0.0,0.1277,0.1472,0.0816,0.1066
2,42,7,977,51,17,17,0.017,13,0,0.6285,0.1765,0.0606,0.1765,0.0417,0.0,0.6745,0.1315,0.0911,0.1033,0.5625,0.7333,500,0,extracted,0.1277,0.0,0.1277,0.1472,0.0816,0.1066
2,42,8,977,51,17,17,0.017,13,0,0.6285,0.1765,0.0606,0.1765,0.0417,0.0,0.6745,0.1315,0.0911,0.1033,0.5625,0.7333,500,0,extracted,0.1277,0.0,0.1277,0.1472,0.0816,0.1066
2,42,9,977,51,27,27,0.028,20,0,0.6312,0.2051,0.1053,0.1538,0.0833,0.0667,0.6745,0.1315,0.0911,0.1033,0.5625,0.7333,500,0,extracted,0.1852,0.0769,0.1111,0.1472,0.0816,0.1066
2,42,10,977,51,27,27,0.028,20,0,0.6312,0.2051,0.1053,0.1538,0.0833,0.0667,0.6745,0.1315,0.0911,0.1033,0.5625,0.7333,500,0,extracted,0.1852,0.0769,0.1111,0.1472,0.0816,0.1066
2,42,11,977,51,27,27,0.028,20,0,0.6312,0.2051,0.1053,0.1538,0.0833,0.0667,0.6745,0.1315,0.0911,0.1033,0.5625,0.7333,500,0,extracted,0.1852,0.0769,0.1111,0.1472,0.0816,0.1066
2,42,12,977,51,27,27,0.028,20,0,0.6312,0.2051,0.1053,0.1538,0.0833,0.0667,0.6745,0.1315,0.0911,0.1033,0.5625,0.7333,500,0,extracted,0.1852,0.0769,0.1111,0.1472,0.0816,0.1066
2,42,13,977,51,27,27,0.028,20,0,0.6312,0.2051,0.1053,0.1538,0.0833,0.0667,0.6745,0.1315,0.0911,0.1033,0.5625,0.7333,500,0,extracted,0.1852,0.0769,0.1111,0.1472,0.0816,0.1066
